datetime,open,close,high,low,volume
2013-12-09 14:30:00,131.55,131.55,131.55,131.55,2
2013-12-09 14:31:00,131.55,131.55,131.55,131.55,6
2013-12-09 14:32:00,131.55,131.55,131.55,131.55,2
2013-12-09 14:33:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:34:00,131.55,131.55,131.55,131.55,2
2013-12-09 14:35:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:36:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:37:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:38:00,131.55,131.55,131.55,131.55,16
2013-12-09 14:39:00,131.55,131.55,131.55,131.55,4
2013-12-09 14:40:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:41:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:42:00,131.55,131.55,131.55,131.55,130
2013-12-09 14:43:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:44:00,131.55,131.55,131.55,131.55,2
2013-12-09 14:45:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:46:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:47:00,131.55,131.55,131.55,131.55,2
2013-12-09 14:48:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:49:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:50:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:51:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:52:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:53:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:54:00,131.55,131.55,131.55,131.55,0
2013-12-09 14:55:00,131.55,131.55,131.55,131.55,4
2013-12-09 14:56:00,131.55,131.55,131.55,131.55,1008
2013-12-09 14:57:00,131.55,131.55,131.55,131.55,2302
2013-12-09 14:58:00,131.55,131.55,131.55,131.55,186
2013-12-09 14:59:00,131.55,131.55,131.55,131.55,76
2013-12-09 15:00:00,131.55,131.55,131.55,131.55,34
2013-12-10 09:01:00,133.0,132.75,133.55,132.6,5012
2013-12-10 09:02:00,132.75,133.35,133.75,132.75,4752
2013-12-10 09:03:00,133.4,133.4,133.45,133.1,1542
2013-12-10 09:04:00,133.4,134.45,134.45,133.35,3282
2013-12-10 09:05:00,134.25,134.0,134.4,133.65,2818
2013-12-10 09:06:00,134.0,133.65,134.0,133.4,2788
2013-12-10 09:07:00,133.65,133.6,133.65,133.4,1808
2013-12-10 09:08:00,133.6,133.05,133.65,132.85,2964
2013-12-10 09:09:00,133.05,133.05,133.05,132.85,2522
2013-12-10 09:10:00,133.05,132.4,133.1,132.0,4554
2013-12-10 09:11:00,132.4,132.7,132.75,132.3,2292
2013-12-10 09:12:00,132.75,132.6,132.75,132.45,2806
2013-12-10 09:13:00,132.6,133.1,133.2,132.6,2018
2013-12-10 09:14:00,133.1,133.25,133.5,133.05,1916
2013-12-10 09:15:00,133.25,133.1,133.45,133.0,1688
2013-12-10 09:16:00,133.1,133.35,133.55,133.05,980
2013-12-10 09:17:00,133.4,133.05,133.45,133.05,824
2013-12-10 09:18:00,133.1,133.2,133.2,133.0,556
2013-12-10 09:19:00,133.2,133.25,133.3,133.15,1112
2013-12-10 09:20:00,133.3,133.5,133.55,133.25,828
2013-12-10 09:21:00,133.5,133.4,133.5,133.4,578
2013-12-10 09:22:00,133.4,133.5,133.65,133.35,904
2013-12-10 09:23:00,133.5,133.5,133.55,133.4,782
2013-12-10 09:24:00,133.5,133.8,133.9,133.5,2082
2013-12-10 09:25:00,133.8,133.45,133.85,133.45,998
2013-12-10 09:26:00,133.45,133.45,133.5,133.2,2038
2013-12-10 09:27:00,133.45,133.4,133.55,133.4,606
2013-12-10 09:28:00,133.4,133.15,133.45,133.15,936
2013-12-10 09:29:00,133.15,133.4,133.4,133.15,618
2013-12-10 09:30:00,133.35,133.4,133.5,133.35,824
2013-12-10 09:31:00,133.35,133.15,133.45,133.15,636
2013-12-10 09:32:00,133.1,133.35,133.35,133.0,800
2013-12-10 09:33:00,133.35,133.65,133.65,133.35,750
2013-12-10 09:34:00,133.7,133.7,133.9,133.6,2034
2013-12-10 09:35:00,133.75,133.85,134.05,133.75,1718
2013-12-10 09:36:00,133.8,134.3,134.3,133.75,2140
2013-12-10 09:37:00,134.35,134.2,134.6,134.05,3692
2013-12-10 09:38:00,134.2,134.15,134.25,134.15,1130
2013-12-10 09:39:00,134.1,134.4,134.6,134.1,2344
2013-12-10 09:40:00,134.35,134.6,134.75,134.25,2946
2013-12-10 09:41:00,134.6,134.55,134.6,134.4,1728
2013-12-10 09:42:00,134.55,135.05,135.4,134.45,2302
2013-12-10 09:43:00,135.05,134.65,135.2,134.65,2834
2013-12-10 09:44:00,134.65,134.45,134.75,134.45,2140
2013-12-10 09:45:00,134.5,134.3,134.65,134.3,1586
2013-12-10 09:46:00,134.3,134.35,134.4,134.1,3240
2013-12-10 09:47:00,134.35,134.25,134.45,134.2,1252
2013-12-10 09:48:00,134.3,134.45,134.45,134.25,1078
2013-12-10 09:49:00,134.4,134.3,134.4,134.15,1188
2013-12-10 09:50:00,134.3,134.25,134.4,134.2,868
2013-12-10 09:51:00,134.25,134.5,134.5,134.2,734
2013-12-10 09:52:00,134.5,134.4,134.55,134.4,796
2013-12-10 09:53:00,134.4,134.5,134.55,134.4,448
2013-12-10 09:54:00,134.5,134.65,134.75,134.45,1484
2013-12-10 09:55:00,134.7,134.65,134.75,134.6,536
2013-12-10 09:56:00,134.7,134.75,134.85,134.65,1596
2013-12-10 09:57:00,134.75,134.6,134.8,134.5,1584
2013-12-10 09:58:00,134.5,134.65,134.7,134.45,652
2013-12-10 09:59:00,134.65,134.95,135.0,134.65,1778
2013-12-10 10:00:00,134.95,134.75,135.0,134.75,2346
2013-12-10 10:01:00,134.75,134.95,134.95,134.75,952
2013-12-10 10:02:00,134.95,134.6,135.05,134.6,2712
2013-12-10 10:03:00,134.6,134.6,134.7,134.55,1648
2013-12-10 10:04:00,134.6,135.05,135.05,134.6,834
2013-12-10 10:05:00,135.05,135.0,135.15,134.95,1710
2013-12-10 10:06:00,135.0,134.9,135.1,134.9,1602
2013-12-10 10:07:00,134.9,135.0,135.05,134.9,1064
2013-12-10 10:08:00,135.05,135.15,135.3,135.05,2978
2013-12-10 10:09:00,135.15,134.95,135.15,134.9,1436
2013-12-10 10:10:00,134.95,135.1,135.2,134.95,1780
2013-12-10 10:11:00,135.05,134.85,135.1,134.75,1506
2013-12-10 10:12:00,134.85,134.9,135.0,134.85,580
2013-12-10 10:13:00,134.85,134.85,134.9,134.8,508
2013-12-10 10:14:00,134.85,135.05,135.05,134.85,770
2013-12-10 10:15:00,135.05,135.05,135.1,135.0,738
2013-12-10 10:16:00,135.05,135.05,135.05,135.05,0
2013-12-10 10:17:00,135.05,135.05,135.05,135.05,0
2013-12-10 10:18:00,135.05,135.05,135.05,135.05,0
2013-12-10 10:19:00,135.05,135.05,135.05,135.05,0
2013-12-10 10:20:00,135.05,135.05,135.05,135.05,0
2013-12-10 10:21:00,135.05,135.05,135.05,135.05,0
2013-12-10 10:22:00,135.05,135.05,135.05,135.05,0
2013-12-10 10:23:00,135.05,135.05,135.05,135.05,0
2013-12-10 10:24:00,135.05,135.05,135.05,135.05,0
2013-12-10 10:25:00,135.05,135.05,135.05,135.05,0
2013-12-10 10:26:00,135.05,135.05,135.05,135.05,0
2013-12-10 10:27:00,135.05,135.05,135.05,135.05,0
2013-12-10 10:28:00,135.05,135.05,135.05,135.05,0
2013-12-10 10:29:00,135.05,135.05,135.05,135.05,0
2013-12-10 10:30:00,135.0,135.0,135.0,135.0,44
2013-12-10 10:31:00,135.0,135.15,135.3,134.9,1372
2013-12-10 10:32:00,135.15,135.55,135.65,135.1,2764
2013-12-10 10:33:00,135.4,135.45,135.6,135.4,2070
2013-12-10 10:34:00,135.4,135.35,135.45,135.25,1346
2013-12-10 10:35:00,135.4,135.15,135.45,135.1,2806
2013-12-10 10:36:00,135.1,134.8,135.2,134.8,2938
2013-12-10 10:37:00,134.8,134.3,134.8,134.25,5502
2013-12-10 10:38:00,134.3,134.6,134.65,134.3,2832
2013-12-10 10:39:00,134.6,134.5,134.65,134.45,1336
2013-12-10 10:40:00,134.55,134.5,134.55,134.45,734
2013-12-10 10:41:00,134.5,134.35,134.55,134.35,1200
2013-12-10 10:42:00,134.35,133.95,134.35,133.8,5290
2013-12-10 10:43:00,133.95,133.95,134.0,133.8,2518
2013-12-10 10:44:00,133.95,133.6,134.05,133.5,4558
2013-12-10 10:45:00,133.6,133.5,133.7,133.25,5110
2013-12-10 10:46:00,133.5,133.3,133.55,133.3,4156
2013-12-10 10:47:00,133.3,133.55,133.55,133.3,2218
2013-12-10 10:48:00,133.55,133.55,133.65,133.5,2254
2013-12-10 10:49:00,133.55,133.65,133.7,133.5,1046
2013-12-10 10:50:00,133.65,133.75,133.85,133.6,2210
2013-12-10 10:51:00,133.7,133.75,133.8,133.65,1310
2013-12-10 10:52:00,133.75,133.6,133.8,133.6,1114
2013-12-10 10:53:00,133.6,133.55,133.7,133.55,818
2013-12-10 10:54:00,133.6,132.85,133.6,132.8,5434
2013-12-10 10:55:00,132.85,132.75,132.85,132.5,4260
2013-12-10 10:56:00,132.8,132.6,132.8,132.5,2874
2013-12-10 10:57:00,132.6,132.75,132.85,132.6,2144
2013-12-10 10:58:00,132.75,132.65,132.9,132.65,1238
2013-12-10 10:59:00,132.65,132.95,132.95,132.5,2590
2013-12-10 11:00:00,132.95,132.75,132.95,132.65,1178
2013-12-10 11:01:00,132.75,133.0,133.05,132.75,1916
2013-12-10 11:02:00,133.0,132.95,133.1,132.9,1540
2013-12-10 11:03:00,132.95,132.8,133.0,132.8,872
2013-12-10 11:04:00,132.8,132.85,132.9,132.8,680
2013-12-10 11:05:00,132.85,132.75,133.0,132.75,714
2013-12-10 11:06:00,132.75,132.5,132.8,132.35,3804
2013-12-10 11:07:00,132.5,132.95,132.95,132.45,1820
2013-12-10 11:08:00,132.95,132.95,133.1,132.85,1990
2013-12-10 11:09:00,132.95,132.95,133.0,132.9,858
2013-12-10 11:10:00,132.95,133.0,133.05,132.9,1558
2013-12-10 11:11:00,133.0,133.05,133.25,133.0,1802
2013-12-10 11:12:00,133.05,133.05,133.2,133.05,992
2013-12-10 11:13:00,133.05,133.1,133.1,132.95,714
2013-12-10 11:14:00,133.1,132.9,133.15,132.9,634
2013-12-10 11:15:00,132.95,132.95,133.05,132.9,366
2013-12-10 11:16:00,132.95,132.8,132.95,132.65,1340
2013-12-10 11:17:00,132.8,132.85,132.85,132.75,360
2013-12-10 11:18:00,132.9,133.05,133.1,132.8,780
2013-12-10 11:19:00,133.05,133.05,133.15,133.0,1006
2013-12-10 11:20:00,133.05,133.2,133.3,133.05,1132
2013-12-10 11:21:00,133.2,133.0,133.2,133.0,674
2013-12-10 11:22:00,133.0,133.25,133.25,133.0,852
2013-12-10 11:23:00,133.25,133.15,133.25,133.15,412
2013-12-10 11:24:00,133.2,133.15,133.2,133.1,1046
2013-12-10 11:25:00,133.15,133.05,133.15,133.05,232
2013-12-10 11:26:00,133.05,133.25,133.25,133.05,418
2013-12-10 11:27:00,133.25,133.2,133.25,133.2,484
2013-12-10 11:28:00,133.2,133.1,133.25,133.1,334
2013-12-10 11:29:00,133.1,132.75,133.15,132.7,1432
2013-12-10 11:30:00,132.75,132.8,132.8,132.65,2224
2013-12-10 13:31:00,132.9,132.9,133.0,132.85,802
2013-12-10 13:32:00,132.9,132.85,132.9,132.75,910
2013-12-10 13:33:00,132.85,132.95,132.95,132.8,428
2013-12-10 13:34:00,132.95,132.9,133.05,132.9,608
2013-12-10 13:35:00,132.9,132.95,133.0,132.9,452
2013-12-10 13:36:00,132.95,132.85,132.95,132.85,468
2013-12-10 13:37:00,132.85,132.8,132.85,132.75,516
2013-12-10 13:38:00,132.85,132.85,132.9,132.8,666
2013-12-10 13:39:00,132.85,132.9,132.95,132.85,322
2013-12-10 13:40:00,132.9,133.0,133.0,132.9,538
2013-12-10 13:41:00,133.0,133.1,133.2,133.0,1244
2013-12-10 13:42:00,133.15,133.1,133.15,133.05,292
2013-12-10 13:43:00,133.1,133.0,133.1,132.95,550
2013-12-10 13:44:00,133.0,132.95,133.0,132.9,344
2013-12-10 13:45:00,132.95,132.95,133.0,132.9,170
2013-12-10 13:46:00,132.95,132.85,132.95,132.85,626
2013-12-10 13:47:00,132.85,133.0,133.0,132.85,710
2013-12-10 13:48:00,133.0,132.95,133.05,132.95,194
2013-12-10 13:49:00,133.0,133.1,133.1,132.95,240
2013-12-10 13:50:00,133.05,133.2,133.25,133.05,1106
2013-12-10 13:51:00,133.2,133.1,133.2,133.1,412
2013-12-10 13:52:00,133.1,133.4,133.45,133.1,2754
2013-12-10 13:53:00,133.4,133.35,133.4,133.2,1932
2013-12-10 13:54:00,133.35,133.35,133.45,133.3,1848
2013-12-10 13:55:00,133.4,133.4,133.4,133.3,818
2013-12-10 13:56:00,133.4,133.3,133.4,133.25,1386
2013-12-10 13:57:00,133.3,133.35,133.45,133.3,450
2013-12-10 13:58:00,133.35,133.25,133.4,133.25,398
2013-12-10 13:59:00,133.25,133.35,133.35,133.25,370
2013-12-10 14:00:00,133.35,133.25,133.35,133.25,578
2013-12-10 14:01:00,133.25,133.4,133.4,133.25,416
2013-12-10 14:02:00,133.4,133.3,133.4,133.3,262
2013-12-10 14:03:00,133.3,132.95,133.3,132.95,1356
2013-12-10 14:04:00,132.95,133.05,133.05,132.8,3104
2013-12-10 14:05:00,133.05,133.1,133.1,132.95,918
2013-12-10 14:06:00,133.05,133.15,133.15,133.05,252
2013-12-10 14:07:00,133.15,133.05,133.15,133.05,186
2013-12-10 14:08:00,133.05,133.0,133.1,133.0,286
2013-12-10 14:09:00,133.0,133.05,133.05,132.95,596
2013-12-10 14:10:00,133.05,133.05,133.05,132.95,268
2013-12-10 14:11:00,133.05,133.05,133.1,133.05,228
2013-12-10 14:12:00,133.05,133.05,133.1,133.05,144
2013-12-10 14:13:00,133.05,133.0,133.1,133.0,166
2013-12-10 14:14:00,133.0,133.1,133.1,133.0,192
2013-12-10 14:15:00,133.1,133.0,133.1,133.0,166
2013-12-10 14:16:00,133.0,133.05,133.05,133.0,184
2013-12-10 14:17:00,133.05,133.15,133.25,133.05,716
2013-12-10 14:18:00,133.2,133.4,133.4,133.15,1162
2013-12-10 14:19:00,133.4,133.3,133.4,133.25,1300
2013-12-10 14:20:00,133.35,133.3,133.35,133.3,406
2013-12-10 14:21:00,133.3,133.4,133.45,133.3,1574
2013-12-10 14:22:00,133.35,133.3,133.4,133.3,384
2013-12-10 14:23:00,133.3,133.45,133.6,133.3,1604
2013-12-10 14:24:00,133.5,133.3,133.5,133.3,668
2013-12-10 14:25:00,133.25,133.15,133.3,133.15,902
2013-12-10 14:26:00,133.1,133.2,133.2,133.05,1122
2013-12-10 14:27:00,133.2,132.95,133.2,132.9,1522
2013-12-10 14:28:00,132.95,133.0,133.0,132.9,1018
2013-12-10 14:29:00,133.05,132.95,133.05,132.9,688
2013-12-10 14:30:00,132.95,132.75,133.05,132.75,1900
2013-12-10 14:31:00,132.75,132.6,132.75,132.5,3380
2013-12-10 14:32:00,132.6,132.85,132.85,132.6,2940
2013-12-10 14:33:00,132.8,132.8,132.85,132.75,1144
2013-12-10 14:34:00,132.8,132.9,132.95,132.8,3028
2013-12-10 14:35:00,132.85,132.65,132.9,132.65,1222
2013-12-10 14:36:00,132.6,132.3,132.65,132.15,4942
2013-12-10 14:37:00,132.25,132.35,132.45,132.25,1604
2013-12-10 14:38:00,132.3,131.9,132.35,131.7,5958
2013-12-10 14:39:00,131.95,132.3,132.35,131.95,3076
2013-12-10 14:40:00,132.3,132.35,132.4,132.3,1814
2013-12-10 14:41:00,132.35,132.65,132.65,132.35,3704
2013-12-10 14:42:00,132.65,132.6,132.75,132.6,2636
2013-12-10 14:43:00,132.65,132.95,132.95,132.6,3916
2013-12-10 14:44:00,132.9,132.85,132.95,132.8,2080
2013-12-10 14:45:00,132.85,132.8,132.85,132.8,764
2013-12-10 14:46:00,132.8,132.95,132.95,132.75,1400
2013-12-10 14:47:00,132.95,132.9,132.95,132.85,526
2013-12-10 14:48:00,132.9,132.75,132.9,132.75,708
2013-12-10 14:49:00,132.75,132.85,132.85,132.6,1130
2013-12-10 14:50:00,132.85,132.75,132.85,132.75,478
2013-12-10 14:51:00,132.75,132.65,132.75,132.65,372
2013-12-10 14:52:00,132.65,132.75,132.8,132.65,452
2013-12-10 14:53:00,132.75,132.55,132.75,132.55,758
2013-12-10 14:54:00,132.55,132.55,132.55,132.35,1436
2013-12-10 14:55:00,132.55,132.4,132.55,132.35,948
2013-12-10 14:56:00,132.4,132.45,132.55,132.35,804
2013-12-10 14:57:00,132.5,132.55,132.6,132.45,832
2013-12-10 14:58:00,132.55,132.9,132.95,132.55,2550
2013-12-10 14:59:00,132.95,132.95,133.0,132.85,2730
2013-12-10 15:00:00,132.95,132.95,132.95,132.8,2320
2013-12-11 09:01:00,132.95,132.8,132.95,132.6,1560
2013-12-11 09:02:00,132.8,132.7,132.9,132.55,1268
2013-12-11 09:03:00,132.7,133.25,133.3,132.7,2084
2013-12-11 09:04:00,133.25,132.8,133.25,132.65,1996
2013-12-11 09:05:00,132.8,132.8,132.9,132.75,1292
2013-12-11 09:06:00,132.8,132.95,132.95,132.8,982
2013-12-11 09:07:00,132.95,133.4,133.45,132.95,3076
2013-12-11 09:08:00,133.4,133.65,133.7,133.4,4814
2013-12-11 09:09:00,133.7,133.7,133.75,133.6,2886
2013-12-11 09:10:00,133.7,133.8,133.9,133.7,3232
2013-12-11 09:11:00,133.8,133.75,133.8,133.65,1660
2013-12-11 09:12:00,133.75,133.9,134.05,133.75,4234
2013-12-11 09:13:00,133.95,134.1,134.1,133.85,3176
2013-12-11 09:14:00,134.05,133.85,134.05,133.85,2134
2013-12-11 09:15:00,133.9,133.9,133.9,133.8,1092
2013-12-11 09:16:00,133.9,134.15,134.15,133.85,1306
2013-12-11 09:17:00,134.15,133.75,134.15,133.75,1902
2013-12-11 09:18:00,133.75,133.6,133.75,133.55,2858
2013-12-11 09:19:00,133.65,133.4,133.65,133.35,3424
2013-12-11 09:20:00,133.4,133.75,133.75,133.4,2060
2013-12-11 09:21:00,133.65,133.75,133.8,133.6,1118
2013-12-11 09:22:00,133.75,133.85,133.85,133.65,1020
2013-12-11 09:23:00,133.8,133.75,133.85,133.7,870
2013-12-11 09:24:00,133.75,133.7,133.8,133.65,1320
2013-12-11 09:25:00,133.7,133.7,133.7,133.65,636
2013-12-11 09:26:00,133.65,133.65,133.7,133.65,420
2013-12-11 09:27:00,133.65,133.85,133.9,133.65,1370
2013-12-11 09:28:00,133.8,133.85,133.85,133.75,1728
2013-12-11 09:29:00,133.85,133.25,133.85,133.25,1694
2013-12-11 09:30:00,133.25,133.2,133.35,133.1,3076
2013-12-11 09:31:00,133.25,133.05,133.3,133.05,2100
2013-12-11 09:32:00,133.05,133.1,133.1,132.9,2782
2013-12-11 09:33:00,133.1,133.25,133.35,133.05,1466
2013-12-11 09:34:00,133.25,133.25,133.25,133.15,840
2013-12-11 09:35:00,133.25,133.25,133.25,133.1,918
2013-12-11 09:36:00,133.2,133.25,133.25,133.15,1034
2013-12-11 09:37:00,133.25,133.5,133.5,133.25,2080
2013-12-11 09:38:00,133.5,133.3,133.5,133.3,950
2013-12-11 09:39:00,133.3,133.3,133.35,133.25,286
2013-12-11 09:40:00,133.25,133.35,133.35,133.25,272
2013-12-11 09:41:00,133.3,133.15,133.35,133.15,462
2013-12-11 09:42:00,133.15,133.35,133.35,133.15,584
2013-12-11 09:43:00,133.35,133.35,133.45,133.3,790
2013-12-11 09:44:00,133.35,133.35,133.4,133.35,252
2013-12-11 09:45:00,133.35,133.15,133.35,133.1,810
2013-12-11 09:46:00,133.15,133.3,133.3,133.15,264
2013-12-11 09:47:00,133.25,133.1,133.25,133.1,464
2013-12-11 09:48:00,133.15,133.25,133.25,133.15,288
2013-12-11 09:49:00,133.25,133.25,133.25,133.2,172
2013-12-11 09:50:00,133.25,133.3,133.3,133.25,230
2013-12-11 09:51:00,133.3,133.3,133.35,133.25,266
2013-12-11 09:52:00,133.3,133.3,133.3,133.25,490
2013-12-11 09:53:00,133.3,133.35,133.35,133.3,310
2013-12-11 09:54:00,133.35,133.2,133.35,133.15,418
2013-12-11 09:55:00,133.2,133.05,133.25,132.9,2144
2013-12-11 09:56:00,133.0,133.05,133.15,132.9,1476
2013-12-11 09:57:00,133.05,133.0,133.1,132.85,2312
2013-12-11 09:58:00,132.95,132.8,132.95,132.65,3528
2013-12-11 09:59:00,132.8,132.4,132.85,132.35,3272
2013-12-11 10:00:00,132.35,132.25,132.45,132.15,3864
2013-12-11 10:01:00,132.25,132.35,132.45,132.25,2056
2013-12-11 10:02:00,132.35,132.5,132.5,132.3,942
2013-12-11 10:03:00,132.45,132.65,132.85,132.4,1840
2013-12-11 10:04:00,132.65,132.5,132.7,132.5,404
2013-12-11 10:05:00,132.5,132.65,132.65,132.5,542
2013-12-11 10:06:00,132.65,132.55,132.65,132.55,390
2013-12-11 10:07:00,132.55,132.6,132.6,132.55,214
2013-12-11 10:08:00,132.6,132.75,132.8,132.6,1338
2013-12-11 10:09:00,132.75,132.7,132.85,132.65,680
2013-12-11 10:10:00,132.75,132.65,132.75,132.6,292
2013-12-11 10:11:00,132.65,132.75,132.8,132.65,246
2013-12-11 10:12:00,132.75,132.9,132.95,132.75,992
2013-12-11 10:13:00,132.95,132.8,132.95,132.8,850
2013-12-11 10:14:00,132.8,132.75,132.85,132.75,334
2013-12-11 10:15:00,132.75,132.75,132.75,132.7,316
2013-12-11 10:16:00,132.75,132.75,132.75,132.75,0
2013-12-11 10:17:00,132.75,132.75,132.75,132.75,0
2013-12-11 10:18:00,132.75,132.75,132.75,132.75,0
2013-12-11 10:19:00,132.75,132.75,132.75,132.75,0
2013-12-11 10:20:00,132.75,132.75,132.75,132.75,0
2013-12-11 10:21:00,132.75,132.75,132.75,132.75,0
2013-12-11 10:22:00,132.75,132.75,132.75,132.75,0
2013-12-11 10:23:00,132.75,132.75,132.75,132.75,0
2013-12-11 10:24:00,132.75,132.75,132.75,132.75,0
2013-12-11 10:25:00,132.75,132.75,132.75,132.75,0
2013-12-11 10:26:00,132.75,132.75,132.75,132.75,0
2013-12-11 10:27:00,132.75,132.75,132.75,132.75,0
2013-12-11 10:28:00,132.75,132.75,132.75,132.75,0
2013-12-11 10:29:00,132.75,132.75,132.75,132.75,0
2013-12-11 10:30:00,132.75,132.75,132.75,132.75,0
2013-12-11 10:31:00,132.75,132.8,132.85,132.75,344
2013-12-11 10:32:00,132.85,132.75,132.85,132.75,270
2013-12-11 10:33:00,132.75,132.8,132.8,132.75,102
2013-12-11 10:34:00,132.8,132.75,132.85,132.75,426
2013-12-11 10:35:00,132.75,132.55,132.75,132.55,536
2013-12-11 10:36:00,132.55,132.7,132.75,132.55,560
2013-12-11 10:37:00,132.7,132.65,132.7,132.65,138
2013-12-11 10:38:00,132.65,132.8,132.8,132.65,278
2013-12-11 10:39:00,132.8,132.8,132.8,132.75,210
2013-12-11 10:40:00,132.85,132.75,132.85,132.75,220
2013-12-11 10:41:00,132.75,132.75,132.8,132.7,290
2013-12-11 10:42:00,132.75,132.85,132.85,132.75,324
2013-12-11 10:43:00,132.85,132.85,132.9,132.8,192
2013-12-11 10:44:00,132.85,132.75,132.9,132.65,592
2013-12-11 10:45:00,132.8,132.85,132.85,132.75,86
2013-12-11 10:46:00,132.85,132.8,132.85,132.75,236
2013-12-11 10:47:00,132.8,132.7,132.8,132.7,428
2013-12-11 10:48:00,132.7,132.7,132.75,132.7,138
2013-12-11 10:49:00,132.7,132.65,132.7,132.6,492
2013-12-11 10:50:00,132.65,132.65,132.65,132.6,170
2013-12-11 10:51:00,132.65,132.55,132.65,132.55,220
2013-12-11 10:52:00,132.55,132.7,132.75,132.55,296
2013-12-11 10:53:00,132.7,132.5,132.7,132.5,400
2013-12-11 10:54:00,132.5,132.55,132.6,132.3,1248
2013-12-11 10:55:00,132.55,132.6,132.65,132.55,368
2013-12-11 10:56:00,132.55,132.6,132.65,132.55,456
2013-12-11 10:57:00,132.65,132.3,132.65,132.25,776
2013-12-11 10:58:00,132.35,132.05,132.35,132.0,4090
2013-12-11 10:59:00,132.05,132.3,132.3,132.05,2000
2013-12-11 11:00:00,132.3,132.25,132.35,132.2,1058
2013-12-11 11:01:00,132.3,132.25,132.3,132.2,554
2013-12-11 11:02:00,132.25,132.3,132.3,132.15,766
2013-12-11 11:03:00,132.3,132.4,132.45,132.3,658
2013-12-11 11:04:00,132.4,132.4,132.45,132.35,646
2013-12-11 11:05:00,132.4,132.5,132.5,132.4,520
2013-12-11 11:06:00,132.5,132.5,132.6,132.45,764
2013-12-11 11:07:00,132.5,132.45,132.5,132.4,352
2013-12-11 11:08:00,132.45,132.45,132.45,132.4,284
2013-12-11 11:09:00,132.45,132.5,132.55,132.4,594
2013-12-11 11:10:00,132.5,132.75,132.75,132.5,1522
2013-12-11 11:11:00,132.75,132.65,132.8,132.65,1592
2013-12-11 11:12:00,132.65,132.8,132.8,132.6,840
2013-12-11 11:13:00,132.8,132.85,132.9,132.8,1322
2013-12-11 11:14:00,132.85,132.8,132.85,132.75,958
2013-12-11 11:15:00,132.8,132.7,132.8,132.65,614
2013-12-11 11:16:00,132.75,132.7,132.75,132.7,494
2013-12-11 11:17:00,132.75,132.8,132.8,132.7,426
2013-12-11 11:18:00,132.8,132.7,132.8,132.7,604
2013-12-11 11:19:00,132.7,132.65,132.7,132.55,1020
2013-12-11 11:20:00,132.65,132.65,132.7,132.6,456
2013-12-11 11:21:00,132.65,132.6,132.65,132.6,218
2013-12-11 11:22:00,132.65,132.7,132.7,132.6,314
2013-12-11 11:23:00,132.7,132.7,132.7,132.65,242
2013-12-11 11:24:00,132.65,132.6,132.7,132.55,416
2013-12-11 11:25:00,132.6,132.65,132.7,132.6,310
2013-12-11 11:26:00,132.65,132.65,132.65,132.6,168
2013-12-11 11:27:00,132.65,132.75,132.75,132.65,236
2013-12-11 11:28:00,132.75,132.9,132.9,132.7,848
2013-12-11 11:29:00,132.9,132.85,132.9,132.8,460
2013-12-11 11:30:00,132.85,132.75,132.85,132.75,548
2013-12-11 13:31:00,132.75,132.7,132.8,132.7,226
2013-12-11 13:32:00,132.7,132.65,132.7,132.6,350
2013-12-11 13:33:00,132.65,132.6,132.7,132.6,148
2013-12-11 13:34:00,132.65,132.7,132.7,132.6,304
2013-12-11 13:35:00,132.7,132.7,132.75,132.7,200
2013-12-11 13:36:00,132.7,132.65,132.75,132.65,314
2013-12-11 13:37:00,132.65,132.75,132.8,132.65,364
2013-12-11 13:38:00,132.75,132.85,132.85,132.7,322
2013-12-11 13:39:00,132.85,133.25,133.3,132.85,2244
2013-12-11 13:40:00,133.2,133.2,133.3,133.15,2230
2013-12-11 13:41:00,133.2,133.15,133.3,133.15,1590
2013-12-11 13:42:00,133.15,133.25,133.25,133.1,866
2013-12-11 13:43:00,133.25,133.3,133.4,133.25,1806
2013-12-11 13:44:00,133.3,133.1,133.35,133.1,1284
2013-12-11 13:45:00,133.1,133.25,133.25,133.1,596
2013-12-11 13:46:00,133.25,133.1,133.25,133.05,768
2013-12-11 13:47:00,133.1,133.25,133.3,133.1,1130
2013-12-11 13:48:00,133.25,133.3,133.3,133.2,578
2013-12-11 13:49:00,133.3,133.15,133.3,133.15,584
2013-12-11 13:50:00,133.15,133.15,133.25,133.15,428
2013-12-11 13:51:00,133.2,133.55,133.55,133.2,2478
2013-12-11 13:52:00,133.6,133.5,133.65,133.45,1568
2013-12-11 13:53:00,133.5,133.85,133.9,133.5,4016
2013-12-11 13:54:00,133.8,133.65,133.8,133.65,2000
